Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[developmental stage]	Characteristics[disease]	Characteristics[organism part]	Characteristics[individual]	Characteristics[cell type]	Material Type	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[end bias]	Comment[input molecule]	Comment[library construction]	Comment[primer]	Comment[sample barcode read]	Comment[single cell isolation]	Comment[spike in]	Comment[cdna read]	Comment[cdna read offset]	Comment[cdna read size]	Comment[umi barcode read]	Comment[umi barcode offset]	Comment[umi barcode size]	Comment[cell barcode read]	Comment[cell barcode offset]	Comment[cell barcode size]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[read1 file]	Comment[read2 file]	Factor Value[cell type]	Factor Value[time]	Unit[time unit]
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3b_S4_L004	group 7	sequencing assay	ERX6994760	3b_S4_L004_R2_001.fastq.gz	3b_S4_L004_R2_001.fastq.gz	ERR7425747	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425747/3b_S4_L004_R2_001.fastq.gz	3b_S4_L004_R1_001.fastq.gz	3b_S4_L004_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3b_S5_L001	group 8	sequencing assay	ERX6994761	3b_S5_L001_R1_001.fastq.gz	3b_S5_L001_R1_001.fastq.gz	ERR7425748	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425748/3b_S5_L001_R1_001.fastq.gz	3b_S5_L001_R1_001.fastq.gz	3b_S5_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3b_S5_L001	group 8	sequencing assay	ERX6994761	3b_S5_L001_R2_001.fastq.gz	3b_S5_L001_R2_001.fastq.gz	ERR7425748	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425748/3b_S5_L001_R2_001.fastq.gz	3b_S5_L001_R1_001.fastq.gz	3b_S5_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3b_S5_L002	group 8	sequencing assay	ERX6994761	3b_S5_L002_R1_001.fastq.gz	3b_S5_L002_R1_001.fastq.gz	ERR7425749	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425749/3b_S5_L002_R1_001.fastq.gz	3b_S5_L002_R1_001.fastq.gz	3b_S5_L002_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3b_S5_L002	group 8	sequencing assay	ERX6994761	3b_S5_L002_R2_001.fastq.gz	3b_S5_L002_R2_001.fastq.gz	ERR7425749	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425749/3b_S5_L002_R2_001.fastq.gz	3b_S5_L002_R1_001.fastq.gz	3b_S5_L002_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3b_S5_L003	group 8	sequencing assay	ERX6994761	3b_S5_L003_R1_001.fastq.gz	3b_S5_L003_R1_001.fastq.gz	ERR7425750	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425750/3b_S5_L003_R1_001.fastq.gz	3b_S5_L003_R1_001.fastq.gz	3b_S5_L003_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3b_S5_L003	group 8	sequencing assay	ERX6994761	3b_S5_L003_R2_001.fastq.gz	3b_S5_L003_R2_001.fastq.gz	ERR7425750	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425750/3b_S5_L003_R2_001.fastq.gz	3b_S5_L003_R1_001.fastq.gz	3b_S5_L003_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3b_S5_L004	group 8	sequencing assay	ERX6994761	3b_S5_L004_R1_001.fastq.gz	3b_S5_L004_R1_001.fastq.gz	ERR7425751	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425751/3b_S5_L004_R1_001.fastq.gz	3b_S5_L004_R1_001.fastq.gz	3b_S5_L004_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3b_S5_L004	group 8	sequencing assay	ERX6994761	3b_S5_L004_R2_001.fastq.gz	3b_S5_L004_R2_001.fastq.gz	ERR7425751	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425751/3b_S5_L004_R2_001.fastq.gz	3b_S5_L004_R1_001.fastq.gz	3b_S5_L004_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S5_L001	group 7	sequencing assay	ERX6994760	3c_S5_L001_R1_001.fastq.gz	3c_S5_L001_R1_001.fastq.gz	ERR7425752	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425752/3c_S5_L001_R1_001.fastq.gz	3c_S5_L001_R1_001.fastq.gz	3c_S5_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S5_L001	group 7	sequencing assay	ERX6994760	3c_S5_L001_R2_001.fastq.gz	3c_S5_L001_R2_001.fastq.gz	ERR7425752	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425752/3c_S5_L001_R2_001.fastq.gz	3c_S5_L001_R1_001.fastq.gz	3c_S5_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S5_L002	group 7	sequencing assay	ERX6994760	3c_S5_L002_R1_001.fastq.gz	3c_S5_L002_R1_001.fastq.gz	ERR7425753	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425753/3c_S5_L002_R1_001.fastq.gz	3c_S5_L002_R1_001.fastq.gz	3c_S5_L002_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S5_L002	group 7	sequencing assay	ERX6994760	3c_S5_L002_R2_001.fastq.gz	3c_S5_L002_R2_001.fastq.gz	ERR7425753	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425753/3c_S5_L002_R2_001.fastq.gz	3c_S5_L002_R1_001.fastq.gz	3c_S5_L002_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S5_L003	group 7	sequencing assay	ERX6994760	3c_S5_L003_R1_001.fastq.gz	3c_S5_L003_R1_001.fastq.gz	ERR7425754	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425754/3c_S5_L003_R1_001.fastq.gz	3c_S5_L003_R1_001.fastq.gz	3c_S5_L003_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S5_L003	group 7	sequencing assay	ERX6994760	3c_S5_L003_R2_001.fastq.gz	3c_S5_L003_R2_001.fastq.gz	ERR7425754	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425754/3c_S5_L003_R2_001.fastq.gz	3c_S5_L003_R1_001.fastq.gz	3c_S5_L003_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S5_L004	group 7	sequencing assay	ERX6994760	3c_S5_L004_R1_001.fastq.gz	3c_S5_L004_R1_001.fastq.gz	ERR7425755	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425755/3c_S5_L004_R1_001.fastq.gz	3c_S5_L004_R1_001.fastq.gz	3c_S5_L004_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S5_L004	group 7	sequencing assay	ERX6994760	3c_S5_L004_R2_001.fastq.gz	3c_S5_L004_R2_001.fastq.gz	ERR7425755	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425755/3c_S5_L004_R2_001.fastq.gz	3c_S5_L004_R1_001.fastq.gz	3c_S5_L004_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S6_L001	group 8	sequencing assay	ERX6994761	3c_S6_L001_R1_001.fastq.gz	3c_S6_L001_R1_001.fastq.gz	ERR7425756	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425756/3c_S6_L001_R1_001.fastq.gz	3c_S6_L001_R1_001.fastq.gz	3c_S6_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S6_L001	group 8	sequencing assay	ERX6994761	3c_S6_L001_R2_001.fastq.gz	3c_S6_L001_R2_001.fastq.gz	ERR7425756	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425756/3c_S6_L001_R2_001.fastq.gz	3c_S6_L001_R1_001.fastq.gz	3c_S6_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S6_L002	group 8	sequencing assay	ERX6994761	3c_S6_L002_R1_001.fastq.gz	3c_S6_L002_R1_001.fastq.gz	ERR7425757	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425757/3c_S6_L002_R1_001.fastq.gz	3c_S6_L002_R1_001.fastq.gz	3c_S6_L002_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S6_L002	group 8	sequencing assay	ERX6994761	3c_S6_L002_R2_001.fastq.gz	3c_S6_L002_R2_001.fastq.gz	ERR7425757	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425757/3c_S6_L002_R2_001.fastq.gz	3c_S6_L002_R1_001.fastq.gz	3c_S6_L002_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S6_L003	group 8	sequencing assay	ERX6994761	3c_S6_L003_R1_001.fastq.gz	3c_S6_L003_R1_001.fastq.gz	ERR7425758	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425758/3c_S6_L003_R1_001.fastq.gz	3c_S6_L003_R1_001.fastq.gz	3c_S6_L003_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S6_L003	group 8	sequencing assay	ERX6994761	3c_S6_L003_R2_001.fastq.gz	3c_S6_L003_R2_001.fastq.gz	ERR7425758	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425758/3c_S6_L003_R2_001.fastq.gz	3c_S6_L003_R1_001.fastq.gz	3c_S6_L003_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S6_L004	group 8	sequencing assay	ERX6994761	3c_S6_L004_R1_001.fastq.gz	3c_S6_L004_R1_001.fastq.gz	ERR7425759	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425759/3c_S6_L004_R1_001.fastq.gz	3c_S6_L004_R1_001.fastq.gz	3c_S6_L004_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3c_S6_L004	group 8	sequencing assay	ERX6994761	3c_S6_L004_R2_001.fastq.gz	3c_S6_L004_R2_001.fastq.gz	ERR7425759	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425759/3c_S6_L004_R2_001.fastq.gz	3c_S6_L004_R1_001.fastq.gz	3c_S6_L004_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3d_S6_L001	group 7	sequencing assay	ERX6994760	3d_S6_L001_R1_001.fastq.gz	3d_S6_L001_R1_001.fastq.gz	ERR7425760	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425760/3d_S6_L001_R1_001.fastq.gz	3d_S6_L001_R1_001.fastq.gz	3d_S6_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3d_S6_L001	group 7	sequencing assay	ERX6994760	3d_S6_L001_R2_001.fastq.gz	3d_S6_L001_R2_001.fastq.gz	ERR7425760	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425760/3d_S6_L001_R2_001.fastq.gz	3d_S6_L001_R1_001.fastq.gz	3d_S6_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3d_S6_L002	group 7	sequencing assay	ERX6994760	3d_S6_L002_R1_001.fastq.gz	3d_S6_L002_R1_001.fastq.gz	ERR7425761	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425761/3d_S6_L002_R1_001.fastq.gz	3d_S6_L002_R1_001.fastq.gz	3d_S6_L002_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3d_S6_L002	group 7	sequencing assay	ERX6994760	3d_S6_L002_R2_001.fastq.gz	3d_S6_L002_R2_001.fastq.gz	ERR7425761	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425761/3d_S6_L002_R2_001.fastq.gz	3d_S6_L002_R1_001.fastq.gz	3d_S6_L002_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_jul2020	ERS8953579	SAMEA11308718	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_jul2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3d_S6_L003	group 7	sequencing assay	ERX6994760	3d_S6_L003_R1_001.fastq.gz	3d_S6_L003_R1_001.fastq.gz	ERR7425762	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425762/3d_S6_L003_R1_001.fastq.gz	3d_S6_L003_R1_001.fastq.gz	3d_S6_L003_R2_001.fastq.gz	memory B cell	2020	year
